service_id,date,exception_type
38804,20160518,2
38804,20160519,2
38804,20160520,2
38804,20160523,2
38804,20160524,2
38804,20160525,2
38804,20160526,2
38804,20160527,2
38804,20160530,2
38804,20160531,2
38804,20160601,2
38804,20160602,2
38804,20160603,2
38804,20160623,2
38804,20160624,2
38804,20160820,2
38804,20161224,2
38804,20161225,2
38804,20161226,2
38805,20151231,2
38805,20160101,2
38805,20160102,2
38805,20160103,2
38805,20160104,2
38805,20160105,2
38805,20160106,2
38805,20160107,2
38805,20160108,2
38805,20160109,2
38805,20160110,2
38805,20160224,2
38805,20160319,2
38805,20160320,2
38805,20160321,2
38805,20160322,2
38805,20160323,2
38805,20160324,2
38805,20160325,2
38805,20160326,2
38805,20160327,2
38805,20160501,2
38805,20160515,2
38805,20160604,2
38805,20160605,2
38805,20160606,2
38805,20160607,2
38805,20160608,2
38805,20160609,2
38805,20160610,2
38805,20160611,2
38805,20160612,2
38805,20160613,2
38805,20160614,2
38805,20160615,2
38805,20160616,2
38805,20160617,2
38805,20160618,2
38805,20160619,2
38805,20160620,2
38805,20160621,2
38805,20160622,2
38805,20160623,2
38805,20160624,2
38805,20160625,2
38805,20160626,2
38805,20160627,2
38805,20160628,2
38805,20160629,2
38805,20160630,2
38805,20160701,2
38805,20160702,2
38805,20160703,2
38805,20160704,2
38805,20160705,2
38805,20160706,2
38805,20160707,2
38805,20160708,2
38805,20160709,2
38805,20160710,2
38805,20160711,2
38805,20160712,2
38805,20160713,2
38805,20160714,2
38805,20160715,2
38805,20160716,2
38805,20160717,2
38805,20160718,2
38805,20160719,2
38805,20160720,2
38805,20160721,2
38805,20160722,2
38805,20160723,2
38805,20160724,2
38805,20160725,2
38805,20160726,2
38805,20160727,2
38805,20160728,2
38805,20160729,2
38805,20160730,2
38805,20160731,2
38805,20160801,2
38805,20160802,2
38805,20160803,2
38805,20160804,2
38805,20160805,2
38805,20160806,2
38805,20160807,2
38805,20160808,2
38805,20160809,2
38805,20160810,2
38805,20160811,2
38805,20160812,2
38805,20160813,2
38805,20160814,2
38805,20160815,2
38805,20160816,2
38805,20160817,2
38805,20160818,2
38805,20160819,2
38805,20160820,2
38805,20160821,2
38805,20160822,2
38805,20160823,2
38805,20160824,2
38805,20160825,2
38805,20160826,2
38805,20160827,2
38805,20160828,2
38805,20160829,2
38805,20160830,2
38805,20160831,2
38805,20161224,2
38805,20161225,2
38805,20161226,2
38822,20160101,2
38822,20160325,2
38822,20160624,2
38823,20160101,2
38823,20160102,2
38823,20160104,2
38823,20160106,2
38823,20160108,2
38823,20160110,2
38823,20160112,2
38823,20160114,2
38823,20160116,2
38823,20160118,2
38823,20160120,2
38823,20160122,2
38823,20160124,2
38823,20160126,2
38823,20160128,2
38823,20160130,2
38823,20160202,2
38823,20160204,2
38823,20160206,2
38823,20160208,2
38823,20160210,2
38823,20160212,2
38823,20160214,2
38823,20160216,2
38823,20160218,2
38823,20160220,2
38823,20160222,2
38823,20160224,2
38823,20160226,2
38823,20160228,2
38823,20160302,2
38823,20160304,2
38823,20160306,2
38823,20160308,2
38823,20160310,2
38823,20160312,2
38823,20160314,2
38823,20160316,2
38823,20160318,2
38823,20160320,2
38823,20160322,2
38823,20160324,2
38823,20160325,2
38823,20160326,2
38823,20160327,2
38823,20160328,2
38823,20160330,2
38823,20160402,2
38823,20160404,2
38823,20160406,2
38823,20160408,2
38823,20160410,2
38823,20160412,2
38823,20160414,2
38823,20160416,2
38823,20160418,2
38823,20160420,2
38823,20160422,2
38823,20160424,2
38823,20160426,2
38823,20160428,2
38823,20160430,2
38823,20160501,2
38823,20160502,2
38823,20160504,2
38823,20160506,2
38823,20160508,2
38823,20160510,2
38823,20160512,2
38823,20160514,2
38823,20160515,2
38823,20160516,2
38823,20160518,2
38823,20160520,2
38823,20160522,2
38823,20160524,2
38823,20160526,2
38823,20160528,2
38823,20160530,2
38823,20160602,2
38823,20160604,2
38823,20160606,2
38823,20160608,2
38823,20160610,2
38823,20160612,2
38823,20160614,2
38823,20160616,2
38823,20160618,2
38823,20160620,2
38823,20160622,2
38823,20160623,2
38823,20160624,2
38823,20160626,2
38823,20160628,2
38823,20160630,2
38823,20160702,2
38823,20160704,2
38823,20160706,2
38823,20160708,2
38823,20160710,2
38823,20160712,2
38823,20160714,2
38823,20160716,2
38823,20160718,2
38823,20160720,2
38823,20160722,2
38823,20160724,2
38823,20160726,2
38823,20160728,2
38823,20160730,2
38823,20160802,2
38823,20160804,2
38823,20160806,2
38823,20160808,2
38823,20160810,2
38823,20160812,2
38823,20160814,2
38823,20160816,2
38823,20160818,2
38823,20160820,2
38823,20160822,2
38823,20160824,2
38823,20160826,2
38823,20160828,2
38823,20160830,2
38823,20160902,2
38823,20160904,2
38823,20160906,2
38823,20160908,2
38823,20160910,2
38823,20160912,2
38823,20160914,2
38823,20160916,2
38823,20160918,2
38823,20160920,2
38823,20160922,2
38823,20160924,2
38823,20160926,2
38823,20160928,2
38823,20160930,2
38823,20161002,2
38823,20161004,2
38823,20161006,2
38823,20161008,2
38823,20161010,2
38823,20161012,2
38823,20161014,2
38823,20161016,2
38823,20161018,2
38823,20161020,2
38823,20161022,2
38823,20161024,2
38823,20161026,2
38823,20161028,2
38823,20161030,2
38823,20161102,2
38823,20161104,2
38823,20161106,2
38823,20161108,2
38823,20161110,2
38823,20161112,2
38823,20161114,2
38823,20161116,2
38823,20161118,2
38823,20161120,2
38823,20161122,2
38823,20161124,2
38823,20161126,2
38823,20161128,2
38823,20161130,2
38823,20161202,2
38823,20161204,2
38823,20161206,2
38823,20161208,2
38823,20161210,2
38823,20161212,2
38823,20161214,2
38823,20161216,2
38823,20161218,2
38823,20161220,2
38823,20161222,2
38823,20161224,2
38823,20161225,2
38823,20161226,2
38823,20161228,2
38823,20161230,2
39238,20160101,2
39238,20160224,2
39238,20160325,2
39238,20160327,2
39238,20160501,2
39238,20160515,2
39238,20160623,2
39238,20160624,2
39238,20160820,2
39238,20161224,2
39238,20161225,2
39238,20161226,2
39252,20160101,2
39252,20160224,2
39252,20160325,2
39252,20160327,2
39508,20160101,2
39508,20160102,2
39566,20151231,2
39566,20160101,2
39566,20160102,2
39566,20160103,2
39566,20160104,2
39566,20160105,2
39566,20160106,2
39566,20160107,2
39566,20160108,2
39566,20160109,2
39566,20160110,2
39566,20160319,2
39566,20160320,2
39566,20160321,2
39566,20160322,2
39566,20160323,2
39566,20160324,2
39566,20160325,2
39566,20160326,2
39566,20160327,2
39566,20160604,2
39566,20160605,2
39566,20160606,2
39566,20160607,2
39566,20160608,2
39566,20160609,2
39566,20160610,2
39566,20160611,2
39566,20160612,2
39566,20160613,2
39566,20160614,2
39566,20160615,2
39566,20160616,2
39566,20160617,2
39566,20160618,2
39566,20160619,2
39566,20160620,2
39566,20160621,2
39566,20160622,2
39566,20160623,2
39566,20160624,2
39566,20160625,2
39566,20160626,2
39566,20160627,2
39566,20160628,2
39566,20160629,2
39566,20160630,2
39566,20160701,2
39566,20160702,2
39566,20160703,2
39566,20160704,2
39566,20160705,2
39566,20160706,2
39566,20160707,2
39566,20160708,2
39566,20160709,2
39566,20160710,2
39566,20160711,2
39566,20160712,2
39566,20160713,2
39566,20160714,2
39566,20160715,2
39566,20160716,2
39566,20160717,2
39566,20160718,2
39566,20160719,2
39566,20160720,2
39566,20160721,2
39566,20160722,2
39566,20160723,2
39566,20160724,2
39566,20160725,2
39566,20160726,2
39566,20160727,2
39566,20160728,2
39566,20160729,2
39566,20160730,2
39566,20160731,2
39566,20160801,2
39566,20160802,2
39566,20160803,2
39566,20160804,2
39566,20160805,2
39566,20160806,2
39566,20160807,2
39566,20160808,2
39566,20160809,2
39566,20160810,2
39566,20160811,2
39566,20160812,2
39566,20160813,2
39566,20160814,2
39566,20160815,2
39566,20160816,2
39566,20160817,2
39566,20160818,2
39566,20160819,2
39566,20160820,2
39566,20160821,2
39566,20160822,2
39566,20160823,2
39566,20160824,2
39566,20160825,2
39566,20160826,2
39566,20160827,2
39566,20160828,2
39566,20160829,2
39566,20160830,2
39566,20160831,2
39611,20160101,2
39611,20160224,2
39611,20160325,2
39611,20160623,2
39611,20160624,2
39611,20161226,2
39612,20160101,2
39612,20160224,2
39612,20160325,2
39612,20160623,2
39612,20160624,2
39612,20161226,2
39613,20160101,2
39613,20160224,2
39613,20160325,2
39613,20160623,2
39613,20160624,2
39613,20161226,2
39614,20160101,1
39614,20160224,1
39614,20160325,1
39614,20160623,1
39614,20160624,1
39614,20161226,1
39615,20160101,1
39615,20160224,1
39615,20160325,1
39615,20160623,1
39615,20160624,1
39615,20161226,1
39616,20160101,1
39616,20160224,1
39616,20160325,1
39616,20160623,1
39616,20160624,1
39616,20161226,1
39617,20160820,2
39617,20161224,2
39618,20160820,2
39618,20161224,2
39650,20160101,2
39650,20160224,2
39650,20160325,2
39650,20160327,2
39651,20160101,2
39651,20160224,2
39651,20160325,2
39651,20160327,2
39907,20151231,2
39907,20160101,2
39907,20160102,2
39907,20160103,2
39907,20160104,2
39907,20160105,2
39907,20160106,2
39907,20160107,2
39907,20160108,2
39907,20160109,2
39907,20160110,2
39907,20160224,2
39911,20151231,2
39911,20160101,2
39911,20160102,2
39911,20160103,2
39911,20160104,2
39911,20160105,2
39911,20160106,2
39911,20160107,2
39911,20160108,2
39911,20160109,2
39911,20160110,2
39911,20160224,2
39912,20160101,2
39912,20160224,2
39915,20160101,2
39915,20160224,2
39925,20160101,2
39925,20160224,2
39925,20160325,2
39925,20160623,2
39925,20160624,2
39925,20161226,2
39990,20160101,2
39990,20160224,2
39990,20160325,2
39990,20160327,2
39990,20160501,2
39990,20160515,2
39990,20160623,2
39990,20160624,2
39990,20160820,2
39990,20161224,2
39990,20161225,2
39990,20161226,2
40121,20160820,1
40121,20161224,1
40122,20160820,1
40122,20161224,1
40225,20160101,2
40225,20160224,2
40225,20160325,2
40225,20160327,2
40225,20160501,2
40225,20160515,2
40225,20160623,2
40225,20160624,2
40225,20160820,2
40225,20161224,2
40225,20161225,2
40225,20161226,2
40227,20160101,2
40227,20160224,2
40227,20160325,2
40227,20160327,2
40227,20160501,2
40227,20160515,2
40228,20160101,2
40228,20160224,2
40228,20160325,2
40228,20160327,2
40228,20160501,2
40228,20160515,2
40228,20160623,2
40228,20160624,2
40228,20160820,2
40228,20161224,2
40228,20161225,2
40228,20161226,2
40324,20160327,2
40324,20160501,2
40324,20160515,2
40325,20160224,2
40326,20160101,1
40326,20160224,1
40326,20160325,1
40326,20160327,1
40326,20160501,1
40326,20160515,1
40327,20160101,2
40327,20160325,2
40328,20160101,1
40328,20160224,1
40328,20160325,1
40329,20160101,2
40329,20160224,2
40329,20160325,2
40330,20160101,1
40330,20160224,1
40330,20160325,1
40330,20160327,1
40330,20160501,1
40330,20160515,1
40339,20160101,1
40339,20160224,1
40339,20160325,1
40339,20160623,1
40339,20160624,1
40339,20161226,1
40340,20160101,2
40340,20160224,2
40340,20160325,2
40340,20160623,2
40340,20160624,2
40340,20161226,2
40386,20160101,2
40391,20160101,2
40391,20160224,2
40391,20160325,2
40391,20160327,2
40391,20160501,2
40391,20160515,2
40391,20160623,2
40391,20160624,2
40391,20160820,2
40391,20161224,2
40391,20161225,2
40391,20161226,2
40546,20160225,2
40546,20161226,1
40546,20161227,2
40547,20160225,1
40547,20161226,2
40547,20161227,1
40729,20160101,2
40729,20160224,2
40729,20160325,2
40729,20160327,2
40729,20160501,2
40729,20160515,2
40729,20160623,2
40729,20160624,2
40729,20160820,2
40729,20161224,2
40729,20161225,2
40729,20161226,2
40740,20160101,2
40740,20160224,2
40740,20160325,2
40740,20160327,2
40740,20160501,2
40740,20160515,2
40740,20160623,2
40740,20160624,2
40740,20160820,2
40740,20161224,2
40740,20161225,2
40740,20161226,2
40872,20160101,1
40872,20160224,1
40872,20160325,1
40872,20160623,1
40872,20160624,1
40872,20160820,1
40872,20161224,1
40872,20161226,1
41030,20151231,2
41030,20160101,2
41030,20160102,2
41030,20160103,2
41030,20160104,2
41030,20160105,2
41030,20160106,2
41030,20160107,2
41030,20160108,2
41030,20160109,2
41030,20160110,2
41030,20160224,2
41526,20160101,2
41526,20160224,2
41526,20160325,2
41526,20160327,2
41526,20160501,2
41526,20160515,2
41526,20160623,2
41526,20160624,2
41526,20160820,2
41526,20161224,2
41526,20161225,2
41526,20161226,2
41897,20160101,2
41897,20160224,2
41897,20160325,2
41897,20160327,2
41897,20160501,2
41897,20160515,2
41897,20160623,2
41897,20160624,2
41897,20160820,2
41897,20161224,2
41897,20161225,2
41897,20161226,2
42174,20160101,2
42222,20151231,2
42222,20160101,2
42222,20160102,2
42222,20160103,2
42222,20160104,2
42222,20160105,2
42222,20160106,2
42222,20160107,2
42222,20160108,2
42222,20160109,2
42222,20160110,2
42222,20160224,2
42773,20160101,2
42773,20160224,2
42773,20160325,2
42773,20160327,2
42773,20160501,2
42773,20160515,2
42773,20160623,2
42773,20160624,2
42773,20160820,2
42773,20161224,2
42773,20161225,2
42773,20161226,2
42774,20160101,2
42774,20160224,2
42774,20160325,2
42774,20160327,2
42774,20160501,2
42774,20160515,2
42774,20160623,2
42774,20160624,2
42774,20160820,2
42774,20161224,2
42774,20161225,2
42774,20161226,2
42775,20160101,2
42775,20160224,2
42775,20160325,2
42775,20160327,2
42775,20160501,2
42775,20160515,2
42775,20160623,2
42775,20160624,2
42775,20160820,2
42775,20161224,2
42775,20161225,2
42775,20161226,2
42776,20160101,2
42776,20160224,2
42776,20160325,2
42776,20160327,2
42776,20160501,2
42776,20160515,2
42776,20160623,2
42776,20160624,2
42776,20160820,2
42776,20161224,2
42776,20161225,2
42776,20161226,2
42777,20160101,2
42777,20160224,2
42777,20160325,2
42777,20160327,2
42777,20160501,2
42777,20160515,2
42777,20160623,2
42777,20160624,2
42777,20160820,2
42777,20161224,2
42777,20161225,2
42777,20161226,2
42778,20160101,2
42778,20160224,2
42778,20160325,2
42778,20160327,2
42778,20160501,2
42778,20160515,2
42778,20160623,2
42778,20160624,2
42778,20160820,2
42778,20161224,2
42778,20161225,2
42778,20161226,2
42842,20151231,2
42842,20160101,2
42842,20160102,2
42842,20160103,2
42842,20160104,2
42842,20160105,2
42842,20160106,2
42842,20160107,2
42842,20160108,2
42842,20160109,2
42842,20160110,2
42842,20160224,2
42865,20160101,2
42865,20160224,2
42872,20160101,2
42872,20160224,2
42873,20160101,2
42873,20160224,2
42890,20160101,2
42893,20151231,2
42893,20160101,2
42893,20160102,2
42893,20160103,2
42893,20160104,2
42893,20160106,2
42893,20160107,2
42893,20160108,2
42893,20160110,2
42893,20160111,2
42893,20160112,2
42893,20160113,2
42893,20160114,2
42893,20160115,2
42893,20160116,2
42893,20160117,2
42893,20160118,2
42893,20160119,2
42893,20160120,2
42893,20160121,2
42893,20160122,2
42893,20160124,2
42893,20160125,2
42893,20160126,2
42893,20160127,2
42893,20160128,2
42893,20160129,2
42893,20160130,2
42893,20160131,2
42893,20160201,2
42893,20160202,2
42893,20160203,2
42893,20160204,2
42893,20160205,2
42893,20160206,2
42893,20160207,2
42893,20160208,2
42893,20160209,2
42893,20160210,2
42893,20160211,2
42893,20160212,2
42893,20160214,2
42893,20160215,2
42893,20160216,2
42893,20160217,2
42893,20160218,2
42893,20160219,2
42893,20160220,2
42893,20160221,2
42893,20160222,2
42893,20160223,2
42893,20160224,2
42893,20160225,2
42893,20160226,2
42893,20160228,2
42897,20151231,2
42897,20160101,2
42897,20160102,2
42897,20160103,2
42897,20160104,2
42897,20160105,2
42897,20160106,2
42897,20160107,2
42897,20160108,2
42897,20160109,2
42897,20160110,2
42897,20160224,2
42901,20160101,2
42901,20160111,2
42901,20160112,2
42901,20160113,2
42901,20160114,2
42901,20160115,2
42901,20160118,2
42901,20160119,2
42901,20160120,2
42901,20160121,2
42901,20160122,2
42901,20160125,2
42901,20160126,2
42901,20160127,2
42901,20160128,2
42901,20160129,2
42901,20160201,2
42901,20160202,2
42901,20160203,2
42901,20160204,2
42901,20160205,2
42901,20160208,2
42901,20160209,2
42901,20160210,2
42901,20160211,2
42901,20160212,2
42901,20160215,2
42901,20160216,2
42901,20160217,2
42901,20160218,2
42901,20160219,2
42901,20160222,2
42901,20160223,2
42901,20160224,2
42901,20160225,2
42901,20160226,2
42932,20151231,2
42932,20160101,2
42932,20160102,2
42932,20160103,2
42932,20160104,2
42932,20160105,2
42932,20160106,2
42932,20160107,2
42932,20160108,2
42932,20160109,2
42932,20160110,2
42932,20160224,2
42932,20160319,2
42932,20160320,2
42932,20160321,2
42932,20160322,2
42932,20160323,2
42932,20160324,2
42932,20160325,2
42932,20160326,2
42932,20160327,2
42932,20160501,2
42932,20160515,2
42932,20160604,2
42932,20160605,2
42932,20160606,2
42932,20160607,2
42932,20160608,2
42932,20160609,2
42932,20160610,2
42932,20160611,2
42932,20160612,2
42932,20160613,2
42932,20160614,2
42932,20160615,2
42932,20160616,2
42932,20160617,2
42932,20160618,2
42932,20160619,2
42932,20160620,2
42932,20160621,2
42932,20160622,2
42932,20160623,2
42932,20160624,2
42932,20160625,2
42932,20160626,2
42932,20160627,2
42932,20160628,2
42932,20160629,2
42932,20160630,2
42932,20160701,2
42932,20160702,2
42932,20160703,2
42932,20160704,2
42932,20160705,2
42932,20160706,2
42932,20160707,2
42932,20160708,2
42932,20160709,2
42932,20160710,2
42932,20160711,2
42932,20160712,2
42932,20160713,2
42932,20160714,2
42932,20160715,2
42932,20160716,2
42932,20160717,2
42932,20160718,2
42932,20160719,2
42932,20160720,2
42932,20160721,2
42932,20160722,2
42932,20160723,2
42932,20160724,2
42932,20160725,2
42932,20160726,2
42932,20160727,2
42932,20160728,2
42932,20160729,2
42932,20160730,2
42932,20160731,2
42932,20160801,2
42932,20160802,2
42932,20160803,2
42932,20160804,2
42932,20160805,2
42932,20160806,2
42932,20160807,2
42932,20160808,2
42932,20160809,2
42932,20160810,2
42932,20160811,2
42932,20160812,2
42932,20160813,2
42932,20160814,2
42932,20160815,2
42932,20160816,2
42932,20160817,2
42932,20160818,2
42932,20160819,2
42932,20160820,2
42932,20160821,2
42932,20160822,2
42932,20160823,2
42932,20160824,2
42932,20160825,2
42932,20160826,2
42932,20160827,2
42932,20160828,2
42932,20160829,2
42932,20160830,2
42932,20160831,2
42932,20161224,2
42932,20161225,2
42932,20161226,2
43205,20160101,1
43205,20160224,1
43205,20160325,1
43205,20160327,1
43205,20160501,1
43205,20160515,1
43209,20160101,2
43209,20160224,2
43209,20160325,2
43209,20160327,2
43209,20160501,2
43209,20160515,2
43210,20160101,2
43210,20160224,2
43210,20160325,2
43210,20160327,2
43210,20160501,2
43210,20160515,2
43213,20160101,2
43213,20160224,2
43213,20160325,2
43213,20160327,2
43213,20160501,2
43213,20160515,2
43214,20160101,2
43214,20160224,2
43214,20160325,2
43214,20160327,2
43214,20160501,2
43214,20160515,2
43244,20160101,2
43244,20160224,2
43244,20160325,2
43244,20160327,2
43244,20160501,2
43244,20160515,2
43320,20160101,2
43320,20160224,2
43320,20160325,2
43436,20160101,2
43436,20160224,2
43436,20160325,2
43436,20160327,2
43489,20160101,2
43489,20160224,2
43490,20160101,2
43490,20160224,2
43492,20160101,2
43492,20160224,2
43494,20160101,2
43494,20160224,2
43496,20160101,2
43498,20160101,2
43498,20160224,2
43499,20160101,2
43499,20160224,2
43500,20160101,2
43500,20160224,2
43500,20160325,2
43500,20160327,2
43501,20160101,2
43501,20160224,2
43501,20160325,2
43501,20160327,2
43502,20160101,2
43502,20160224,2
43502,20160325,2
43502,20160327,2
43503,20160101,2
43503,20160224,2
43503,20160325,2
43503,20160327,2
43504,20160101,2
43504,20160224,2
43504,20160325,2
43504,20160327,2
43505,20160101,2
43505,20160224,2
43505,20160325,2
43505,20160327,2
43506,20160101,2
43506,20160224,2
43732,20160224,1
43732,20160623,1
43732,20160820,1
43732,20161224,1
43732,20161226,1
43733,20160101,2
43733,20160325,2
43733,20160624,2
43734,20160224,2
43734,20160623,2
43734,20160820,2
43734,20161224,2
43734,20161226,2
43735,20160101,2
43735,20160224,2
43735,20160325,2
43735,20160623,2
43735,20160624,2
43735,20161226,2
43736,20160101,1
43736,20160224,1
43736,20160325,1
43736,20160623,1
43736,20160624,1
43736,20160820,1
43736,20161224,1
43736,20161226,1
43940,20160101,2
43940,20160224,2
44252,20160101,2
44252,20160224,2
44252,20160325,2
44252,20160327,2
44252,20160501,2
44252,20160515,2
44252,20160623,2
44252,20160624,2
44252,20160820,2
44252,20161224,2
44252,20161225,2
44252,20161226,2
44253,20160101,2
44253,20160224,2
44253,20160325,2
44253,20160327,2
44253,20160501,2
44253,20160515,2
44253,20160623,2
44253,20160624,2
44253,20160820,2
44253,20161224,2
44253,20161225,2
44253,20161226,2
44254,20160101,2
44254,20160224,2
44254,20160325,2
44254,20160327,2
44254,20160501,2
44254,20160515,2
44254,20160623,2
44254,20160624,2
44254,20160820,2
44254,20161224,2
44254,20161225,2
44254,20161226,2
44276,20160101,1
44276,20160224,1
44276,20160325,1
44277,20160101,2
44277,20160224,2
44277,20160325,2
44571,20160101,2
44581,20160101,2
44583,20160101,1
44584,20160101,1
44732,20160101,2
44732,20160224,2
44732,20160325,2
44732,20160327,2
44733,20160101,2
44733,20160224,2
44733,20160325,2
44733,20160327,2
44756,20160101,2
44758,20160101,2
45409,20160101,2
45409,20160224,2
45409,20160325,2
45409,20160327,2
45409,20160501,2
45409,20160515,2
45409,20160623,2
45409,20160624,2
45409,20160820,2
45409,20161224,2
45409,20161225,2
45409,20161226,2
45516,20160101,1
45516,20160224,1
45516,20160325,1
45516,20160623,1
45516,20160624,1
45516,20160820,1
45516,20161224,1
45516,20161226,1
45927,20160101,2
45927,20160224,2
45927,20160325,2
45927,20160327,2
45927,20160501,2
45927,20160515,2
45927,20160623,2
45927,20160624,2
45927,20160820,2
45927,20161224,2
45927,20161225,2
45927,20161226,2
45947,20160101,2
45947,20160224,2
45947,20160325,2
45947,20160327,2
45947,20160501,2
45947,20160515,2
45990,20160101,2
45990,20160111,2
45990,20160112,2
45990,20160113,2
45990,20160114,2
45990,20160115,2
45990,20160118,2
45990,20160119,2
45990,20160120,2
45990,20160121,2
45990,20160122,2
45990,20160125,2
45990,20160126,2
45990,20160127,2
45990,20160128,2
45990,20160129,2
45990,20160201,2
45990,20160202,2
45990,20160203,2
45990,20160204,2
45990,20160205,2
45990,20160208,2
45990,20160209,2
45990,20160210,2
45990,20160211,2
45990,20160212,2
45990,20160215,2
45990,20160216,2
45990,20160217,2
45990,20160218,2
45990,20160219,2
45990,20160222,2
45990,20160223,2
45990,20160224,2
45990,20160225,2
45990,20160226,2
45990,20160229,2
45990,20160301,2
45990,20160302,2
45990,20160303,2
45990,20160304,2
45990,20160307,2
45990,20160308,2
45990,20160309,2
45990,20160310,2
45990,20160311,2
45990,20160321,2
45990,20160322,2
45990,20160323,2
45990,20160324,2
45990,20160325,2
45990,20160327,2
45990,20160328,2
45990,20160329,2
45990,20160330,2
45990,20160331,2
45990,20160401,2
45990,20160404,2
45990,20160405,2
45990,20160406,2
45990,20160407,2
45990,20160408,2
45990,20160411,2
45990,20160412,2
45990,20160413,2
45990,20160414,2
45990,20160415,2
45990,20160418,2
45990,20160419,2
45990,20160420,2
45990,20160421,2
45990,20160422,2
45990,20160425,2
45990,20160426,2
45990,20160427,2
45990,20160428,2
45990,20160429,2
45990,20160501,2
45990,20160502,2
45990,20160503,2
45990,20160504,2
45990,20160505,2
45990,20160506,2
45990,20160509,2
45990,20160510,2
45990,20160511,2
45990,20160512,2
45990,20160513,2
45990,20160515,2
45990,20160516,2
45990,20160517,2
45990,20160518,2
45990,20160519,2
45990,20160520,2
45990,20160523,2
45990,20160524,2
45990,20160525,2
45990,20160526,2
45990,20160527,2
45990,20160530,2
45990,20160531,2
45990,20160601,2
45990,20160602,2
45990,20160603,2
45990,20160623,2
45990,20160624,2
45990,20160820,2
45990,20161224,2
45990,20161225,2
45990,20161226,2
46183,20160101,2
46183,20160224,2
46183,20160325,2
46183,20160327,2
46183,20160501,2
46183,20160515,2
46183,20160623,2
46183,20160624,2
46183,20160820,2
46183,20161224,2
46183,20161225,2
46183,20161226,2
46231,20160101,2
46231,20160224,2
46231,20160325,2
46231,20160327,2
46298,20160101,2
46298,20160224,2
46298,20160325,2
46298,20160327,2
46298,20160501,2
46298,20160515,2
46298,20160623,2
46298,20160624,2
46298,20160820,2
46298,20161224,2
46298,20161225,2
46298,20161226,2
46299,20160101,2
46299,20160224,2
46299,20160325,2
46299,20160327,2
46299,20160501,2
46299,20160515,2
46370,20160101,2
46370,20160224,2
46370,20160325,2
46370,20160327,2
46370,20160501,2
46370,20160515,2
46370,20160623,2
46370,20160624,2
46370,20160820,2
46370,20161224,2
46370,20161225,2
46370,20161226,2
46373,20160101,2
46373,20160224,2
46373,20160325,2
46373,20160327,2
46373,20160501,2
46373,20160515,2
46374,20160101,2
46374,20160224,2
46374,20160325,2
46374,20160327,2
46374,20160501,2
46374,20160515,2
46977,20160101,2
46977,20160224,2
46977,20160325,2
46977,20160327,2
46977,20160501,2
46977,20160515,2
46977,20160623,2
46977,20160624,2
46977,20160820,2
46978,20151231,2
46978,20160101,2
46978,20160102,2
46978,20160103,2
46978,20160104,2
46978,20160105,2
46978,20160106,2
46978,20160107,2
46978,20160108,2
46978,20160109,2
46978,20160110,2
46978,20160224,2
46978,20160319,2
46978,20160320,2
46978,20160321,2
46978,20160322,2
46978,20160323,2
46978,20160324,2
46978,20160325,2
46978,20160326,2
46978,20160327,2
46978,20160501,2
46978,20160515,2
46978,20160604,2
46978,20160605,2
46978,20160606,2
46978,20160607,2
46978,20160608,2
46978,20160609,2
46978,20160610,2
46978,20160611,2
46978,20160612,2
46978,20160613,2
46978,20160614,2
46978,20160615,2
46978,20160616,2
46978,20160617,2
46978,20160618,2
46978,20160619,2
46978,20160620,2
46978,20160621,2
46978,20160622,2
46978,20160623,2
46978,20160624,2
46978,20160625,2
46978,20160626,2
46978,20160627,2
46978,20160628,2
46978,20160629,2
46978,20160630,2
46978,20160701,2
46978,20160702,2
46978,20160703,2
46978,20160704,2
46978,20160705,2
46978,20160706,2
46978,20160707,2
46978,20160708,2
46978,20160709,2
46978,20160710,2
46978,20160711,2
46978,20160712,2
46978,20160713,2
46978,20160714,2
46978,20160715,2
46978,20160716,2
46978,20160717,2
46978,20160718,2
46978,20160719,2
46978,20160720,2
46978,20160721,2
46978,20160722,2
46978,20160723,2
46978,20160724,2
46978,20160725,2
46978,20160726,2
46978,20160727,2
46978,20160728,2
46978,20160729,2
46978,20160730,2
46978,20160731,2
46978,20160801,2
46978,20160802,2
46978,20160803,2
46978,20160804,2
46978,20160805,2
46978,20160806,2
46978,20160807,2
46978,20160808,2
46978,20160809,2
46978,20160810,2
46978,20160811,2
46978,20160812,2
46978,20160813,2
46978,20160814,2
46978,20160815,2
46978,20160816,2
46978,20160817,2
46978,20160818,2
46978,20160819,2
46978,20160820,2
46978,20160821,2
46978,20160822,2
46978,20160823,2
46978,20160824,2
46978,20160825,2
46978,20160826,2
46978,20160827,2
46978,20160828,2
46978,20160829,2
46978,20160830,2
46978,20160831,2
47043,20160101,2
47043,20160224,2
47043,20160325,2
47043,20160327,2
47043,20160501,2
47043,20160515,2
47059,20160101,2
47059,20160224,2
47059,20160325,2
47059,20160327,2
47059,20160501,2
47059,20160515,2
47059,20160623,2
47059,20160624,2
47059,20160820,2
47059,20161224,2
47059,20161225,2
47059,20161226,2
47065,20160101,1
47065,20160224,1
47065,20160325,1
47065,20160623,1
47065,20160624,1
47065,20160820,1
47065,20161224,1
47065,20161226,1
47066,20160101,2
47066,20160224,2
47066,20160325,2
47066,20160327,2
47066,20160501,2
47066,20160515,2
47066,20160623,2
47066,20160624,2
47066,20160820,2
47066,20161224,2
47066,20161225,2
