stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,alias,stop_area,stop_desc
785,00101-1,Kakumäe,59.4590546239226,24.5732986105357,1,,Haabersti,
787,00103-1,Soolahe tee,59.4557223645061,24.5778612782028,1,,Haabersti,
788,00104-1,Soolahe tee,59.4556680454477,24.5779661538461,1,,Haabersti,
789,00105-1,Teeotsa,59.453707805135,24.5807716438231,1,,Haabersti,
790,00106-1,Teeotsa,59.4537709469034,24.5807021916487,1,,Haabersti,
791,00107-1,Sooranna tee,59.451563609722,24.584560970191,1,,Haabersti,
792,00108-1,Sooranna tee,59.4519345122069,24.5839149880253,1,,Haabersti,
793,00109-1,Landi,59.4488086246892,24.5904173149358,1,,Haabersti,
794,00124-1,Landi,59.4487115390903,24.5900476330841,1,,Haabersti,
795,00110-1,Landi,59.4487834248665,24.5900312460238,1,,Haabersti,
796,00111-1,Kakumäe tee,59.4420514570412,24.5949195068489,1,,Haabersti,
797,00112-1,Kakumäe tee,59.4429170386204,24.5940709106617,1,,Haabersti,
798,00113-1,Vismeistri,59.436116444432,24.6011767633059,1,,Haabersti,
800,00115-1,Tiskre,59.4382412000037,24.5725759581531,1,,Haabersti,
801,00116-1,Tiskre oja,59.4314248663345,24.6014609424917,1,,Harku vald,
802,00117-1,Tiskre oja,59.4316441485653,24.6006190356786,1,,Harku vald,
803,00118-1,Jõeküla,59.4358122947624,24.5819598429164,1,,Harku vald,
804,00119-1,Jõeküla,59.436094049962,24.581171634697,1,,Harku vald,
805,00201-1,Merirahu,59.4449153947433,24.6124564582564,1,,Haabersti,
806,00202-1,Paljandi,59.4400719550668,24.6231018593319,1,,Haabersti,
807,00203-1,Õismäe raba,59.4372244011083,24.6272970869045,1,,Haabersti,
808,00301-1,Tuleraua,59.4316487936699,24.6218547145043,1,,Haabersti,
810,00303-1,Hälli,59.4343500016588,24.6292600000329,1,,Haabersti,
811,00304-1,Rocca al Mare,59.4311720169749,24.6370873027323,1,,Haabersti,
812,00305-1,Tanuma,59.4280659276315,24.6334000151427,1,,Haabersti,
813,00306-1,Sõba,59.4254131790377,24.636221323775,1,,Haabersti,
814,00307-1,Haabersti,59.423722119861,24.6443108893376,1,,Haabersti,
815,00308-1,Haabersti,59.4240530664224,24.6482103371319,1,,Haabersti,
816,00309-1,Zoo,59.4263304952649,24.6577934196591,1,,Haabersti,
817,00401-1,Räga,59.4281983184491,24.6254235243585,1,,Haabersti,
818,00501-1,Räga,59.4281017640164,24.6259073635975,1,,Haabersti,
819,00601-1,Sõba,59.4251771658188,24.6367630538907,1,,Haabersti,
821,00701-1,Haabersti,59.423721566453,24.6480807371434,1,,Haabersti,
822,00702-1,Zoo,59.4262173671558,24.6588747171833,1,,Haabersti,
823,00801-1,Karikakra,59.4168320505164,24.652598762388,1,,Haabersti,
824,00802-1,Karikakra,59.4182123398679,24.6512160453824,1,,Haabersti,
825,00901-1,Sinilille,59.419443646584,24.6454456099079,1,,Haabersti,
826,00911-1,Sinilille,59.4194503759905,24.6459036998682,1,,Haabersti,
827,00902-1,Sinilille,59.4192151729526,24.6426054690081,1,,Haabersti,
828,00903-1,Sinilille,59.4203985434892,24.6447590625303,1,,Haabersti,
830,01001-1,Meelespea,59.415755404597,24.6396861862096,1,,Haabersti,
831,01002-1,Meelespea,59.4164646723289,24.6396642327747,1,,Haabersti,
832,01101-1,Väike-Õismäe,59.4128109626506,24.6378524350706,1,,Haabersti,
833,01102-1,Rukkilille,59.4137509506558,24.6402298463517,1,,Haabersti,
834,01103-1,Rukkilille,59.413391657084,24.640275950841,1,,Haabersti,
835,01301-1,Nurmenuku,59.4132844766172,24.6529537078963,1,,Haabersti,
836,01302-1,Nurmenuku,59.4140061897465,24.654041772786,1,,Haabersti,
837,01401-1,Kullerkupu,59.4112189371,24.6476841737149,1,,Haabersti,
838,01501-1,Autobussikoondis,59.4098064851698,24.6627285346997,1,,Mustamäe,
839,01601-1,Järveotsa tee,59.4091118801891,24.6324117082461,1,,Haabersti,
840,01602-1,Järvekalda,59.4076039794425,24.6229636426323,1,,Haabersti,
841,01603-1,Järvekalda,59.4076673946258,24.6228415430712,1,,Haabersti,
842,01604-1,Järveotsa tee,59.408998658289,24.6298156565642,1,,Haabersti,
843,01605-1,Järveotsa tee,59.4087374600832,24.6281204395126,1,,Haabersti,
844,01606-1,Väike-Õismäe,59.4122818119792,24.6396035882731,1,,Haabersti,
845,01607-1,Järveotsa kool,59.4071170747511,24.6393199074347,1,,Haabersti,
846,01608-1,Järveotsa kool,59.4069548959391,24.6403656225737,1,,Haabersti,
847,01609-1,Järveotsa tee,59.4089329537479,24.6322851395516,1,,Haabersti,
848,01701-1,Kullerkupu,59.4110394188538,24.6476807732274,1,,Haabersti,
850,01902-1,Astangu,59.4046900016587,24.6342000000331,1,,Haabersti,
851,01903-1,Harku-Kadaka,59.4049689138884,24.6389551295431,1,,Haabersti,
852,01904-1,Harku-Kadaka,59.4046000016587,24.6376200000333,1,,Haabersti,
853,02101-1,Kadaka Selver,59.4112212803422,24.6660952088486,1,,Mustamäe,
854,02102-1,Autobussikoondis,59.4116302680529,24.6633219004778,1,,Mustamäe,
855,02103-1,Joostimägi,59.4140125361996,24.6723751546429,1,,Mustamäe,
856,02104-1,Kadaka Selver,59.4125684007088,24.6686309447024,1,,Mustamäe,
857,02105-1,Laki,59.4165224807354,24.6783148084879,1,,Mustamäe,
858,02106-1,Aiandi,59.4135898294692,24.6898722061221,1,,Mustamäe,
859,02107-1,Sääse,59.4110349060253,24.6874950718033,1,,Mustamäe,
860,02108-1,Lakiotsa,59.4098588424549,24.6736306673712,1,,Mustamäe,
861,02109-1,A. H. Tammsaare tee,59.4079813482399,24.6869120386973,1,,Mustamäe,
862,02110-1,Joostimägi,59.4137834796836,24.6715253169162,1,,Mustamäe,
863,02111-1,Sipelga,59.406946175788,24.6934423851113,1,,Mustamäe,
864,02201-1,Sääse,59.4114179169816,24.6880673913447,1,,Mustamäe,
865,02301-1,Siili,59.408317181342,24.7040451101022,1,,Mustamäe,
866,02302-1,Siili,59.4077300476536,24.7030469696422,1,,Mustamäe,
867,02402-1,Lehola,59.4030543484291,24.6875272084123,1,,Mustamäe,
868,02403-1,Vambola,59.3997618967827,24.6888517375396,1,,Mustamäe,
869,02404-1,Liivaku,59.3989341556611,24.6823217736822,1,Mustamäe,Mustamäe,
870,02501-1,Lepistiku,59.402714482155,24.6975202782287,1,,Mustamäe,
871,02502-1,Lehola,59.4031888027152,24.6875651227247,1,,Mustamäe,
872,02503-1,A. H. Tammsaare tee,59.4071675301912,24.6837373039024,1,,Mustamäe,
873,02601-1,Lepistiku,59.4031203650297,24.6988489826858,1,,Mustamäe,
874,02602-1,Retke tee,59.4024152475955,24.7064928953479,1,,Mustamäe,
875,02603-1,Retke tee,59.4027465035122,24.7066581878373,1,,Mustamäe,
876,02604-1,Retke tee,59.4029928538019,24.7075886746843,1,,Mustamäe,
877,02605-1,Retke tee,59.403581731284,24.7065874160934,1,,Mustamäe,
878,02701-1,Lastehaigla,59.398935445468,24.7058929135893,1,,Mustamäe,
879,02702-1,Lastehaigla,59.399016983966,24.7057000000368,1,,Mustamäe,
880,02703-1,Tervise,59.3969521574108,24.69905741228,1,,Mustamäe,
881,02801-1,Keemia,59.3970025794611,24.6686413254597,1,Mustamäe,Mustamäe,
882,02802-1,Keemia,59.396959622523,24.6664929889361,1,Mustamäe,Mustamäe,
883,02803-1,Üliõpilaste tee,59.3924749432514,24.6728109673822,1,,Mustamäe,
884,02804-1,Üliõpilaste tee,59.3925889283799,24.6733412150299,1,,Mustamäe,
885,02805-1,Trummi,59.3929917433705,24.6629649113534,1,,Mustamäe,
886,02806-1,Trummi,59.3923698287057,24.6634632613225,1,,Mustamäe,
887,02807-1,Raja,59.3968030534066,24.6637263699682,1,,Mustamäe,
888,02808-1,Tehnikaülikool,59.3948696274926,24.673227694306,1,,Mustamäe,
889,02901-1,Keskuse,59.399187354178,24.6802319943119,1,,Mustamäe,
890,02902-1,Keskuse,59.3999899403011,24.679526190912,1,,Mustamäe,
891,02903-1,Ehitajate tee,59.3979853312703,24.6765818743723,1,,Mustamäe,
892,02904-1,Ehitajate tee,59.3980371754426,24.6752274681101,1,,Mustamäe,
893,02905-1,Männi,59.3999121370247,24.6719549363604,1,,Mustamäe,
894,02906-1,Tehnikaülikool,59.3952819798351,24.673341418994,1,,Mustamäe,
895,02907-1,J. Sütiste tee,59.3954520732451,24.6838705755743,1,,Mustamäe,
897,03001-1,Liivaku,59.3988521987553,24.684274121587,1,,Mustamäe,
898,03002-1,Liivaku,59.3989005562062,24.6836061569335,1,Mustamäe,Mustamäe,
899,03003-1,Vambola,59.3996838158406,24.690047229753,1,,Mustamäe,
900,03004-1,Tervise,59.397072116721,24.6984437737157,1,,Mustamäe,
901,03101-1,Kadaka,59.4043131993555,24.6563608794387,1,,Mustamäe,
902,03102-1,Kadaka,59.4053334073838,24.6578891355928,1,,Mustamäe,
904,03104-1,Autobussikoondis,59.4105379156145,24.6654314486806,1,,Mustamäe,
905,03105-1,E. Vilde tee,59.4046862297396,24.6687398338334,1,,Mustamäe,
906,03106-1,Kaja,59.4036772639989,24.6659031622715,1,,Mustamäe,
907,03107-1,Akadeemia tee,59.4017645665997,24.6606889830184,1,,Mustamäe,
908,03201-1,A. H. Tammsaare tee,59.4067936527833,24.6831311722446,1,,Mustamäe,
909,03202-1,Szolnok,59.4048052763496,24.6753093798569,1,,Mustamäe,
910,03203-1,Lakiotsa,59.4096001180335,24.675069504952,1,,Mustamäe,
911,03204-1,E. Vilde tee,59.4053961316056,24.6685952548601,1,,Mustamäe,
912,03205-1,A. H. Tammsaare tee,59.4088204602419,24.6826423053532,1,,Mustamäe,
913,03206-1,Sipelga,59.4063713643273,24.6951991672701,1,,Mustamäe,
914,03302-1,Männi,59.4002932594744,24.671152632538,1,,Mustamäe,
915,03303-1,E. Vilde tee,59.4033000016587,24.6696500000349,1,,Mustamäe,
916,03304-1,Szolnok,59.4048509889607,24.6768948690751,1,,Mustamäe,
917,03401-1,Kaja,59.403361074462,24.664523759543,1,,Mustamäe,
918,03402-1,E. Vilde tee,59.4031295529377,24.6694653362565,1,,Mustamäe,
919,03403-1,Männi,59.4008802848076,24.6704599732423,1,,Mustamäe,
920,03404-1,Mustamäe,59.399681177997,24.6608423819119,1,,Mustamäe,
921,03405-1,Akadeemia tee,59.4013193047743,24.6599761955331,1,,Mustamäe,
922,03501-1,Mustamäe,59.3995555149144,24.6608399540291,1,,Mustamäe,
923,03502-1,Mustamäe,59.4000471943026,24.6594587374387,1,,Mustamäe,
924,03503-1,Mustamäe,59.401032447407,24.6581045825652,1,,Mustamäe,
925,03503-2,Mustamäe,59.4011330315635,24.6577368222737,1,,Mustamäe,
926,03504-1,Raja,59.3976131964649,24.6632844180718,1,,Mustamäe,
927,03505-1,Kadaka,59.4033841306344,24.656355152937,1,,Mustamäe,
928,03601-1,Kassi,59.400704154785,24.6473794343417,1,,Mustamäe,
929,03602-1,Kassi,59.3999074383785,24.646015456213,1,,Mustamäe,
930,03603-1,Mäepealse,59.3946735050817,24.6442797052677,1,,Mustamäe,
931,03604-1,Mäepealse,59.3945986962049,24.6439746763724,1,,Mustamäe,
932,03702-1,Õitse,59.3759930357647,24.6349904565826,1,,Nõmme,
933,03703-1,Hommiku,59.3794853150331,24.6367870980869,1,,Nõmme,
934,03704-1,Hommiku,59.3789305898647,24.6364073222187,1,,Nõmme,
935,03705-1,Kalda,59.3821856271521,24.638066778247,1,,Nõmme,
936,03706-1,Kalda,59.3824224082126,24.6382944281271,1,,Nõmme,
937,03707-1,Hommiku,59.3792552116223,24.6370335205739,1,,Nõmme,
938,03801-1,Kadaka puiestee,59.3871667260647,24.6410489254012,1,,Nõmme,
939,03802-1,Nõva,59.3904905462643,24.6423970329582,1,,Nõmme,
940,03803-1,Nõva,59.3897481544658,24.6418474347976,1,,Nõmme,
941,04001-1,Õitse,59.3753846713029,24.6345635771539,1,,Nõmme,
942,04002-1,Sireli,59.3734686056236,24.6335309089518,1,,Nõmme,
943,04101-1,Pääsküla,59.3702446155407,24.6319355404531,1,Pääsküla,Nõmme,
944,04102-1,Sireli,59.3728500016586,24.633300000033,1,,Nõmme,
945,04103-1,Pääsküla jaam,59.3695100016586,24.6383000000332,1,,Nõmme,
946,04201-1,Vikerkaare,59.367750430156,24.651867633199,1,,Nõmme,
947,04202-1,Vikerkaare,59.3675064199105,24.6503856583855,1,,Nõmme,
948,04203-1,Raba,59.3658567286915,24.6426690690585,1,,Nõmme,
949,04301-1,Naaritsa,59.3649000194724,24.638201883449,1,,Nõmme,
950,04302-1,Naaritsa,59.3648188725349,24.6364242018019,1,,Nõmme,
951,04303-1,Raba,59.3660217650286,24.6437977006759,1,,Nõmme,
952,04401-1,Vana-Pääsküla,59.3560292812165,24.631090863186,1,,Nõmme,Kesklinna suunas
953,04402-1,Vana-Pääsküla,59.355632344791,24.6305627088621,1,,Nõmme,Laagri suunas
954,04403-1,Pärnu maantee,59.3597131117313,24.6304037738691,1,,Nõmme,Kesklinna suunas
955,04405-1,Pärnu maantee,59.3600028769543,24.6298816079134,1,,Nõmme,Laagri suunas
956,04601-1,Rohula,59.3656690698769,24.6295110193156,1,,Nõmme,"Kadaka puiesteel, Õismäe suunas"
957,04602-1,Rohula,59.365275390557,24.6292388913466,1,,Nõmme,"Kadaka puiesteel, Laagri suunas"
958,04603-1,Rohula,59.3657600016586,24.6325300000329,1,,Nõmme,"Pärnu maanteel, Nõmme suunas"
959,04604-1,Rohula,59.3652800016586,24.6313300000329,1,,Nõmme,"Pärnu maanteel, Laagri suunas"
960,04605-1,Pääsküla,59.3695196671077,24.6314824528066,1,Pääsküla,Nõmme,
961,04607-1,Pääsküla jaam,59.3686406308436,24.6369184530721,1,,Nõmme,
962,04701-1,Hiiu jaam,59.3843770154397,24.6729673761079,1,,Nõmme,
963,04702-1,Hiiu jaam,59.3845822917993,24.6732001621988,1,,Nõmme,
964,04703-1,Pidu,59.3831571876265,24.6621574480323,1,,Nõmme,
965,04704-1,Pidu,59.3833159254005,24.6645007083252,1,,Nõmme,
966,04705-1,Vääna,59.3840602946102,24.652092546512,1,,Nõmme,
967,04706-1,Vääna,59.3836837156525,24.6538097360302,1,,Nõmme,
968,04707-1,Tähetorni,59.3865122188222,24.646386150743,1,,Nõmme,
969,04708-1,Tähetorni,59.3864752766706,24.646596616712,1,,Nõmme,
970,04709-1,Kadaka puiestee,59.387118584522,24.6417167210093,1,,Nõmme,
971,04801-1,Raudtee,59.3830510021389,24.6724662265229,1,,Nõmme,Nõmme suunas
972,04802-1,Raudtee,59.3829590987874,24.6711271820934,1,,Nõmme,Männiku suunas
973,04803-1,Põllu,59.3800378437825,24.6683428673933,1,,Nõmme,Pargi tänaval
974,05001-1,Kivimäe jaam,59.3786800016587,24.6553400000342,1,,Nõmme,
975,05002-1,Kivimäe jaam,59.3784400016586,24.6544300000341,1,,Nõmme,
976,05003-1,Laane,59.3761807509127,24.6498479164081,1,,Nõmme,
977,05004-1,Laane,59.3757949699062,24.6488939493472,1,,Nõmme,
978,05005-1,Salve,59.3814700016587,24.6641400000346,1,,Nõmme,
979,05006-1,Salve,59.3813100016586,24.6634000000346,1,,Nõmme,
981,05101-1,J. V. Jannseni,59.3736700708916,24.6671971911299,1,,Nõmme,Kesklinna suunas
982,05102-1,J. V. Jannseni,59.3729336561198,24.6646003948676,1,,Nõmme,Laagri suunas
983,05103-1,Hõimu,59.3702778819583,24.6580805929854,1,,Nõmme,Laagri suunas
984,05104-1,Hõimu,59.3701557381373,24.6573746999668,1,,Nõmme,Kesklinna suunas
985,05105-1,Pargi,59.3753919700101,24.6728072125673,1,,Nõmme,
986,05201-1,Hiiu,59.3765163203015,24.6776143215767,1,Hiiu,Nõmme,Hiiu tänaval
987,05202-1,Hiiu,59.37599915314,24.6786771757367,1,Hiiu,Nõmme,"Vabaduse puiesteel, Kesklinna suunas"
988,05203-1,Hiiu,59.375854363148,24.6771614266327,1,Hiiu,Nõmme,"Vabaduse puiesteel, Laagri suunas"
989,05204-1,Metsa,59.3794278750092,24.6752792600526,1,,Nõmme,Hiiu tänaval
990,05401-1,Nõmme,59.3874567042383,24.6867364600085,1,,Nõmme,"Pärnu maanteel, Kesklinna suunas"
991,05402-1,Nõmme,59.3878083352507,24.6829951922322,1,,Nõmme,Nõmme apteegi ees
992,05403-1,Nõmme,59.3887762686786,24.6832971861506,1,,Nõmme,Nõmme turu ees
993,05404-1,Võsu,59.3860772683539,24.677505610336,1,,Nõmme,
994,05405-1,Võsu,59.386159230406,24.6772784734375,1,,Nõmme,
995,05406-1,Kõue,59.3869668148121,24.6911435625039,1,,Nõmme,
996,05407-1,Kõue,59.3869006447303,24.6900687894321,1,,Nõmme,
997,05501-1,Roheline,59.3863836563308,24.6910789923233,1,,Nõmme,
998,05502-1,Roheline,59.386538465877,24.6923667099554,1,,Nõmme,
999,05601-1,Kaare,59.3775921326528,24.686537431217,1,,Nõmme,
1000,05602-1,Kaare,59.3775170404427,24.6854451910171,1,,Nõmme,
1001,05701-1,Valdeku,59.3808764800866,24.7003795998319,1,,Nõmme,"Vabaduse puiesteel, Kesklinna suunas"
1002,05702-1,Valdeku,59.380489683566,24.6988410018673,1,,Nõmme,"Vabaduse puiesteel,Laagri suunas"
1003,05703-1,Valdeku,59.3802850985247,24.7001739638778,1,,Nõmme,"Valdeku tänaval, Männiku suunas"
1004,05704-1,Nurme,59.3794676878047,24.6951958691046,1,,Nõmme,
1005,05705-1,Nurme,59.3791443118511,24.6935355263081,1,,Nõmme,
1006,05706-1,Haava,59.3830652118508,24.7057217052156,1,,Nõmme,
1007,05707-1,Haava,59.3826147041856,24.7043575876977,1,,Nõmme,
1008,05901-1,Karusmarja,59.3802758797245,24.7176973631217,1,,Nõmme,
1009,05902-1,Karusmarja,59.3798910673919,24.7174781678532,1,,Nõmme,
1010,05903-1,P. Kerese,59.3779140587077,24.7178589502207,1,,Nõmme,
1011,05904-1,P. Kerese,59.3771517769874,24.7177198156478,1,,Nõmme,
1012,05905-1,Kraavi,59.3757214982396,24.7157899268393,1,,Nõmme,
1013,05906-1,Astri,59.3777107398232,24.7065074238825,1,,Nõmme,
1014,06101-1,Männiku,59.3665618707955,24.7180056408821,1,,Nõmme,
1015,06102-1,Männiku,59.366940686562,24.717679429703,1,,Nõmme,
1016,06104-1,Kauge,59.3699891596983,24.71753557146,1,,Nõmme,
1017,06105-1,Kauge,59.3716207071277,24.7171278329134,1,,Nõmme,
1018,06106-1,Pihlaka,59.3734331507625,24.7181156891467,1,,Nõmme,
1019,06107-1,Pihlaka,59.3744311137185,24.7178375792113,1,,Nõmme,
1020,06108-1,Kraavi,59.3762583527056,24.7128105286253,1,,Nõmme,
1021,06109-1,Astri,59.3779237989831,24.7052803297272,1,,Nõmme,
1022,06201-1,Rahumäe,59.3892690220304,24.7022254614529,1,,Nõmme,
1023,06202-1,Rahumäe,59.3886781207749,24.701930661699,1,,Nõmme,
1024,06203-1,Kalmistu,59.3922331797739,24.7085871408962,1,,Nõmme,
1025,06204-1,Kalmistu,59.3918926646561,24.7084744885784,1,,Nõmme,
1026,06301-1,Rahumäe,59.3886983049455,24.7048699884058,1,,Nõmme,
1027,06302-1,Rahumäe,59.3886412230169,24.7037953190539,1,,Nõmme,
1028,06303-1,Näituse,59.3856872650648,24.7122337890364,1,,Nõmme,
1029,06304-1,Näituse,59.3853078716221,24.711011729669,1,,Nõmme,
1030,06401-1,Risti,59.3910494479627,24.7215697701407,1,,Nõmme,
1031,06402-1,Risti,59.3926128010121,24.7237708867648,1,,Nõmme,
1032,06403-1,Risti,59.3919823180004,24.7208843449631,1,,Nõmme,
1033,06404-1,Kirde,59.3897426296369,24.7109817981595,1,,Nõmme,
1034,06405-1,Kirde,59.3897617229839,24.7107710087679,1,,Nõmme,
1035,06406-1,Liiva,59.3882837631254,24.7192566860253,1,,Nõmme,
1036,06407-1,Liiva,59.3882263182021,24.7182699860167,1,,Nõmme,
1037,06408-1,Liiva jaam,59.3869167983771,24.7180665227807,1,,Nõmme,
1038,06409-1,Liiva jaam,59.3870702533811,24.717911365839,1,,Nõmme,
1039,06410-1,Värava,59.385078947853,24.7176232374557,1,,Nõmme,
1040,06411-1,Värava,59.3843441716852,24.7173790792064,1,,Nõmme,
1041,06601-1,Kalmu,59.3756162754311,24.7259732639535,1,,Nõmme,
1042,06602-1,Kalmu,59.3755743500118,24.7270619542243,1,,Nõmme,
1043,06603-1,Liiva kalmistu,59.3758884281694,24.7335456951324,1,,Nõmme,
1044,06604-1,Liiva kalmistu,59.3758776051488,24.7338764084069,1,,Nõmme,
1045,06605-1,Raku,59.3762665353262,24.7429446204432,1,,Nõmme,
1046,06606-1,Raku,59.3762071086957,24.7439284808545,1,,Nõmme,
1047,06609-1,Kaarla,59.3674905363882,24.7564889221504,1,,Nõmme,
1048,06610-1,Kaarla,59.3670500016585,24.7570500000394,1,,Nõmme,
1049,06611-1,Raudalu,59.3626703871038,24.7641539301961,1,,Nõmme,
1050,06701-1,Energia,59.3971431293681,24.7103269964965,1,,Kristiine,
1051,06702-1,Energia,59.3966250050946,24.7098574754113,1,,Kristiine,
1052,06703-1,Tuisu,59.4002765817456,24.7110610333248,1,,Kristiine,
1053,06801-1,Järve,59.3999773151642,24.7280251904132,1,,Kesklinn,
1054,06802-1,Virve,59.39767196357,24.7260915068526,1,,Kesklinn,
1055,06901-1,Ööbiku,59.4153397598772,24.7323348592748,1,,Kristiine,
1056,06902-1,Koolimaja,59.4184679525654,24.7218160583537,1,,Kristiine,
1057,06903-1,Hauka,59.4217515502485,24.7246157782504,1,,Kristiine,
1058,06904-1,Kotka,59.4210639966995,24.7296401962209,1,,Kristiine,
1059,06905-1,Kotka,59.4203808619479,24.729801761149,1,,Kristiine,
1060,07001-1,Nõmme tee,59.411491133324,24.7155745931105,1,,Kristiine,
1061,07002-1,Räägu,59.4149569474167,24.7187303055418,1,,Kristiine,
1062,07101-1,Västriku,59.4090975589319,24.7248219624231,1,,Kristiine,
1063,07102-1,Tondi,59.4104971486433,24.7314552188537,1,Tondi,Kristiine,
1064,07103-1,Tondi,59.410986116438,24.7323109508965,1,Tondi,Kristiine,
1065,07104-1,Ööbiku,59.414611643375,24.7325129913717,1,,Kristiine,
1066,07201-1,Tuisu,59.4013983741259,24.7111195650755,1,,Kristiine,
1067,07202-1,Tüve,59.4057800016587,24.7100800000371,1,,Kristiine,
1068,07203-1,Marsi,59.4054993240329,24.7180022265656,1,,Kristiine,
1069,07204-1,Marsi,59.4049646300039,24.7164603191357,1,,Kristiine,
1070,07205-1,Nõmme tee,59.4109677578851,24.7160743234185,1,,Kristiine,
1071,07206-1,Västriku,59.4088622474195,24.7251691488367,1,,Kristiine,
1072,07207-1,Västriku,59.4080482492265,24.7246434470219,1,,Kristiine,
1073,07208-1,Västriku,59.408011498838,24.7239812573457,1,,Kristiine,
1074,07209-1,Sõjakooli,59.4023412583167,24.7184959973407,1,,Kristiine,
1075,07210-1,Sõjakooli,59.4024917884378,24.7172315696956,1,,Kristiine,
1076,07301-1,Tallinn-Väike,59.4149472481577,24.7399171726917,1,,Kesklinn,
1077,07302-1,Tallinn-Väike,59.4134119270235,24.7367667817387,1,,Kesklinn,
1078,07303-1,Tallinn-Väike,59.4143180793884,24.7384594076802,1,,Kesklinn,
1079,07401-1,Kalev,59.4096782025705,24.7366500124003,1,,Kesklinn,
1080,07402-1,Kalev,59.4098516004197,24.7361430795219,1,,Kesklinn,
1081,07403-1,Kalev,59.4092080019716,24.7356537828764,1,,Kesklinn,
1082,07404-1,Hallivanamehe,59.4060814058361,24.7329102118884,1,,Kesklinn,
1083,07405-1,Hallivanamehe,59.4056373200992,24.7320555547107,1,,Kesklinn,
1084,07406-1,Tondi,59.4109500774721,24.733945690594,1,Tondi,Kesklinn,
1086,07407-1,Tallinn-Väike,59.4144742047093,24.7394314204865,1,,Kesklinn,
1087,07408-1,Tallinn-Väike,59.4154430005361,24.7395569462831,1,,Kesklinn,
1088,07409-1,Tallinn-Väike,59.4141927026178,24.738406066561,1,,Kesklinn,
1089,07501-1,Tallinn-Väike,59.4133463426884,24.7483886788611,1,,Kesklinn,
1090,07502-1,Auru,59.4127750264694,24.7525488335377,1,,Kesklinn,
1091,07503-1,Luite,59.4148606183233,24.7551671780014,1,,Kesklinn,
1092,07601-1,Tedre,59.4193180366326,24.7124291905864,1,,Kristiine,
1093,07602-1,Koolimaja,59.4174324558516,24.7207550202316,1,,Kristiine,
1094,07701-1,Tüve,59.4051900016587,24.709270000037,1,,Kristiine,
1096,07703-1,Vilja,59.4125919288467,24.7087305977724,1,,Kristiine,
1097,07704-1,Linnu tee,59.4133487422437,24.708217956494,1,,Kristiine,
1098,07705-1,Linnu tee,59.4145895825432,24.7086729437053,1,,Kristiine,
1099,07706-1,Nõmme tee,59.4113708305315,24.7145859164871,1,,Kristiine,
1100,07707-1,Nõmme tee,59.4104200626728,24.7144427802731,1,,Kristiine,
1101,07708-1,Räägu,59.4142252571022,24.7179224080695,1,,Kristiine,
1102,07801-1,Tedre,59.4197808910559,24.7131566200945,1,,Kristiine,
1103,07802-1,Tihase,59.4227221444359,24.7153891383559,1,,Kristiine,
1105,07804-1,Koskla,59.4245875365101,24.717366030066,1,,Kristiine,
1106,07805-1,Koskla,59.4257602890498,24.7179544024321,1,,Kristiine,
1107,07806-1,Hauka,59.420711583476,24.7235555592,1,,Kristiine,
1108,07807-1,Lilleküla jaam,59.424278319277,24.7246528319611,1,,Kristiine,
1109,07808-1,Lilleküla jaam,59.4239163786223,24.725173652394,1,,Kristiine,
1110,07901-1,Pirni,59.4292915124605,24.6981376193676,1,,Haabersti,
1111,07902-1,Pirni,59.4293546201648,24.6997774944419,1,,Haabersti,
1112,07903-1,Välja,59.4252816596147,24.7009966670906,1,,Kristiine,
1113,07904-1,Välja,59.425354310105,24.7008396028606,1,,Kristiine,
1114,07905-1,Hipodroom,59.4283034808777,24.7091643437844,1,,Kristiine,
1115,07906-1,Hipodroom,59.4283744011289,24.7034749696964,1,,Kristiine,
1116,08001-1,Marja,59.4222265407221,24.6981859887947,1,,Kristiine,
1117,08101-1,Aiandi,59.4148120345792,24.6913234148804,1,,Kristiine,
1118,08102-1,Löwenruh,59.4176172857445,24.6938812096734,1,,Kristiine,
1119,08201-1,Laki,59.4168473577982,24.6797225652497,1,,Kristiine,
1120,08202-1,Aiandi,59.4144095844922,24.6893251801088,1,,Kristiine,
1121,08203-1,Aiandi,59.414600659171,24.6888359085903,1,,Kristiine,
1122,08204-1,Forelli,59.4200953128162,24.6835048855982,1,,Kristiine,
1123,08205-1,Löwenruh,59.4178595402375,24.6939037401165,1,,Kristiine,
1124,08206-1,Forelli,59.4203550631466,24.6836157665707,1,,Kristiine,
1125,08302-1,Marja,59.4212181556385,24.6970556466561,1,,Kristiine,
1126,08601-1,Humala,59.4295280082576,24.6924514226848,1,,Haabersti,
1127,08602-1,Humala,59.4298654829093,24.6914363329985,1,,Haabersti,
1128,08701-1,Looga,59.427781652616,24.6726130161773,1,,Haabersti,
1129,08702-1,Mustjõe,59.428681548693,24.6809115617188,1,,Haabersti,
1130,08801-1,Looga,59.4282177755165,24.6733439601172,1,,Haabersti,
1131,08802-1,Mustjõe,59.4289301770553,24.6797008091563,1,,Haabersti,
1132,08901-1,Hipodroom,59.4289470758755,24.7071691312997,1,,Kristiine,
1133,08902-1,Hipodroom,59.4298489088897,24.7063949169654,1,,Kristiine,
1134,08903-1,Mooni,59.4277313014729,24.7137156362854,1,,Kristiine,
1135,08904-1,Taksopark,59.4274890724119,24.7219207022551,1,,Kristiine,
